0:0:0:0:0:0:0:1 - - [23/Nov/2016:08:31:24 +0100] "GET /vide/mapage.html HTTP/1.1" 404 1037
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:47 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:47 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:49 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:49 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:50 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:51 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:50:52 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:50:56 +0100] "GET /vide/PileFace.jsp HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:50:59 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:50:59 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:50:59 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:50:59 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:00 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:00 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:00 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:00 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:00 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:01 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:01 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:02 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:02 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:02 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:05 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:07 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
172.18.48.156 - - [23/Nov/2016:10:51:08 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:53 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [23/Nov/2016:10:51:53 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
172.18.48.154 - - [23/Nov/2016:11:08:20 +0100] "GET /vide/servlet/Compteur HTTP/1.1" 404 1047
172.18.48.154 - - [23/Nov/2016:11:08:20 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:08:27 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 3047
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:08:27 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
172.18.48.154 - - [23/Nov/2016:11:08:48 +0100] "GET /mapage.jsp HTTP/1.1" 404 1025
172.18.48.154 - - [23/Nov/2016:11:09:05 +0100] "GET /vide/mapage.jsp HTTP/1.1" 200 170
172.18.48.154 - - [23/Nov/2016:11:09:30 +0100] "GET /vide/PileFace.jsp HTTP/1.1" 500 2993
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:09:55 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2993
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:09:55 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:10:39 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:10:39 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:10:41 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2850
172.18.48.154 - - [23/Nov/2016:11:12:06 +0100] "GET /vide/PileFace.jsp HTTP/1.1" 200 489
172.18.48.154 - - [23/Nov/2016:11:12:06 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:27 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:27 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:28 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:33 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:33 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:33 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:34 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:35 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:35 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:37 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:37 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:37 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:37 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:38 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:38 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:38 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:17:38 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:26 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:26 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:27 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:27 +0100] "GET /favicon.ico HTTP/1.1" 200 21630
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:50 +0100] "GET /vide/PileFace.jsp HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:24:54 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 500 2820
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:27 +0100] "GET /vide/PileFace.jsp HTTP/1.1" 200 489
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:29 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:30 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:31 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:31 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:32 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:34 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:35 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:35 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:36 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:37 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:38 +0100] "GET /vide/PileFace.jsp?coup=F HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:38 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:39 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
0:0:0:0:0:0:0:1 - - [23/Nov/2016:11:32:40 +0100] "GET /vide/PileFace.jsp?coup=P HTTP/1.1" 200 481
